"SSRouteID";"SidStarID";"Number";"Direction";"Radius";"SSPoints1ID";"SSPoints2ID";"SSPoints3ID";"RadioBeacon";"CurrentLength";"AltitudePoint";"UpLimit";"DownLimit";"SegmentType";"FlyOver";"TurnDirection";"DistTime";"SpeedLimit";"SpdLimDescription";"MergePoint";"ProcedureType";"DirectPointID";"RouteType";"UpdateDate"
"148";"9";"5";"-1";"0";"52";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"21";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"0";"08.12.2021"
"149";"9";"6";"-1";"0";"7";"-1";"-1";"0";"5.69964810317153E-309";"1829";"2134";"1524";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"150";"9";"7";"-1";"0";"53";"-1";"-1";"0";"5.69964810317153E-309";"2286";"2438";"2134";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"151";"9";"8";"-1";"0";"54";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"152";"9";"9";"-1";"0";"55";"-1";"-1";"0";"5.69964810317153E-309";"3800";"3950";"3650";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"153";"9";"10";"-1";"0";"56";"-1";"-1";"0";"5.69964810317153E-309";"4550";"-1";"-1";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"154";"9";"11";"-1";"0";"57";"-1";"-1";"0";"5.69964810317153E-309";"4550";"-1";"-1";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"155";"9";"12";"-1";"0";"58";"-1";"-1";"0";"5.69964810317153E-309";"4550";"-1";"-1";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"156";"9";"13";"-1";"0";"59";"-1";"-1";"0";"5.69964810317153E-309";"4550";"-1";"-1";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"157";"9";"14";"-1";"0";"60";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"158";"9";"15";"-1";"0";"15";"-1";"-1";"0";"5.69964810317153E-309";"5800";"6400";"5200";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"159";"9";"16";"-1";"0";"16";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"160";"10";"1";"0";"0";"62";"-1";"-1";"0";"5.69964810317153E-309";"179.645";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"161";"10";"2";"0";"0";"63";"-1";"-1";"0";"5.69964810317153E-309";"179.645";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"163";"10";"3";"270";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"335";"-1";"335";"6";"0";"0";"-1";"105.461111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"164";"10";"4";"301";"0";"65";"-1";"4";"11";"5.69964810317153E-309";"914";"-1";"914";"10";"0";"0";"12.95";"105.461111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"165";"10";"5";"-1";"0";"66";"-1";"-1";"0";"5.69964810317153E-309";"1524";"1829";"1219";"11";"0";"1";"-1";"118.322222222222";"0";"0";"0";"-1";"0";"08.12.2021"
"166";"10";"6";"-1";"0";"6";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"129.125555555556";"0";"0";"0";"-1";"0";"08.12.2021"
"167";"10";"7";"-1";"0";"4";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"129.125555555556";"0";"0";"0";"-1";"0";"08.12.2021"
"168";"10";"8";"-1";"0";"22";"-1";"-1";"0";"5.69964810317153E-309";"2438";"2438";"-1";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"169";"10";"9";"-1";"0";"23";"-1";"-1";"0";"5.69964810317153E-309";"2590.5";"2743";"2438";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"170";"10";"10";"-1";"0";"24";"-1";"-1";"0";"5.69964810317153E-309";"3048";"-1";"-1";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"171";"10";"11";"-1";"0";"25";"-1";"-1";"0";"5.69964810317153E-309";"3800";"3950";"3650";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"172";"10";"12";"-1";"0";"26";"-1";"-1";"0";"5.69964810317153E-309";"4100";"4250";"3950";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"173";"10";"13";"-1";"0";"27";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"174";"10";"14";"-1";"0";"28";"-1";"-1";"0";"5.69964810317153E-309";"4250";"-1";"-1";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"175";"10";"15";"-1";"0";"29";"-1";"-1";"0";"5.69964810317153E-309";"4875";"5200";"4550";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"176";"10";"16";"-1";"0";"30";"-1";"-1";"0";"5.69964810317153E-309";"5500";"5800";"5200";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"177";"10";"17";"-1";"0";"31";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"178";"10";"18";"-1";"0";"16";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"179";"11";"1";"0";"0";"1";"-1";"-1";"0";"5.69964810317153E-309";"189.1";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"180";"11";"2";"0";"0";"2";"-1";"-1";"0";"5.69964810317153E-309";"189.1";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"181";"11";"3";"75";"0";"3";"-1";"4";"11";"5.69964810317153E-309";"1829";"2134";"1524";"10";"0";"0";"14.985";"118.322222222222";"0";"0";"0";"-1";"0";"08.12.2021"
"182";"11";"4";"-1";"0";"3";"-1";"-1";"0";"5.69964810317153E-309";"1829";"2134";"1524";"21";"0";"0";"-1";"118.322222222222";"0";"0";"0";"-1";"0";"08.12.2021"
"183";"11";"5";"-1";"0";"46";"-1";"-1";"0";"5.69964810317153E-309";"2590.5";"2743";"2438";"11";"0";"1";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"184";"11";"6";"-1";"0";"67";"-1";"-1";"0";"5.69964810317153E-309";"3048";"-1";"3048";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"185";"11";"7";"-1";"0";"47";"-1";"-1";"0";"5.69964810317153E-309";"4400";"4550";"4250";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"186";"11";"8";"-1";"0";"68";"-1";"-1";"0";"5.69964810317153E-309";"4725";"4900";"4550";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"187";"11";"9";"-1";"0";"69";"-1";"-1";"0";"5.69964810317153E-309";"5800";"5800";"-1";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"188";"11";"10";"-1";"0";"70";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"189";"11";"11";"-1";"0";"71";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"190";"12";"1";"0";"0";"17";"-1";"-1";"0";"5.69964810317153E-309";"188.795";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"191";"12";"2";"0";"0";"18";"-1";"-1";"0";"5.69964810317153E-309";"188.795";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"192";"12";"3";"75";"0";"3";"-1";"4";"11";"5.69964810317153E-309";"1829";"2134";"1524";"10";"0";"0";"14.985";"118.322222222222";"0";"0";"0";"-1";"0";"08.12.2021"
"193";"12";"4";"-1";"0";"3";"-1";"-1";"0";"5.69964810317153E-309";"1829";"2134";"1524";"21";"0";"0";"-1";"118.322222222222";"0";"0";"0";"-1";"0";"08.12.2021"
"194";"12";"5";"-1";"0";"46";"-1";"-1";"0";"5.69964810317153E-309";"2590.5";"2743";"2438";"11";"0";"1";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"195";"12";"6";"-1";"0";"67";"-1";"-1";"0";"5.69964810317153E-309";"3048";"-1";"3048";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"196";"12";"7";"-1";"0";"47";"-1";"-1";"0";"5.69964810317153E-309";"4400";"4550";"4250";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"197";"12";"8";"-1";"0";"68";"-1";"-1";"0";"5.69964810317153E-309";"4725";"4900";"4550";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"198";"12";"9";"-1";"0";"69";"-1";"-1";"0";"5.69964810317153E-309";"5800";"5800";"-1";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"199";"12";"10";"-1";"0";"70";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"200";"12";"11";"-1";"0";"71";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"201";"13";"1";"0";"0";"1";"-1";"-1";"0";"5.69964810317153E-309";"189.1";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"202";"13";"2";"0";"0";"2";"-1";"-1";"0";"5.69964810317153E-309";"189.1";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"204";"13";"3";"89";"0";"72";"-1";"4";"11";"5.69964810317153E-309";"-1";"-1";"-1";"10";"0";"0";"9.99";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"205";"13";"4";"-1";"0";"72";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"206";"13";"5";"-1";"0";"46";"-1";"-1";"0";"5.69964810317153E-309";"1371.5";"1524";"1219";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"207";"13";"6";"-1";"0";"67";"-1";"-1";"0";"5.69964810317153E-309";"1829";"2134";"1524";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"208";"13";"7";"-1";"0";"73";"-1";"-1";"0";"5.69964810317153E-309";"2743";"3048";"2438";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"209";"13";"8";"-1";"0";"74";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"210";"13";"9";"-1";"0";"75";"-1";"-1";"0";"5.69964810317153E-309";"3950";"4550";"3350";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"211";"13";"10";"-1";"0";"69";"-1";"-1";"0";"5.69964810317153E-309";"5800";"5800";"-1";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"212";"13";"11";"-1";"0";"70";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"213";"13";"12";"-1";"0";"71";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"214";"14";"1";"0";"0";"17";"-1";"-1";"0";"5.69964810317153E-309";"188.795";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"215";"14";"2";"0";"0";"18";"-1";"-1";"0";"5.69964810317153E-309";"188.795";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"217";"14";"3";"89";"0";"72";"-1";"4";"11";"5.69964810317153E-309";"-1";"-1";"-1";"10";"0";"0";"9.99";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"218";"14";"4";"-1";"0";"72";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"219";"14";"5";"-1";"0";"46";"-1";"-1";"0";"5.69964810317153E-309";"1371.5";"1524";"1219";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"220";"14";"6";"-1";"0";"67";"-1";"-1";"0";"5.69964810317153E-309";"1829";"2134";"1524";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"221";"14";"7";"-1";"0";"73";"-1";"-1";"0";"5.69964810317153E-309";"2743";"3048";"2438";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"222";"14";"8";"-1";"0";"74";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"223";"14";"9";"-1";"0";"75";"-1";"-1";"0";"5.69964810317153E-309";"3950";"4550";"3350";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"224";"14";"10";"-1";"0";"69";"-1";"-1";"0";"5.69964810317153E-309";"5800";"5800";"-1";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"225";"14";"11";"-1";"0";"70";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"226";"14";"12";"-1";"0";"71";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"227";"15";"1";"0";"0";"33";"-1";"-1";"0";"5.69964810317153E-309";"183";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"228";"15";"2";"0";"0";"34";"-1";"-1";"0";"5.69964810317153E-309";"183";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"230";"15";"3";"60";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"335";"-1";"335";"6";"0";"0";"-1";"105.461111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"231";"15";"4";"331";"0";"36";"-1";"4";"11";"5.69964810317153E-309";"1219";"1219";"-1";"10";"0";"0";"7.955";"105.461111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"232";"15";"5";"-1";"0";"37";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"110.605555555556";"0";"0";"0";"-1";"0";"08.12.2021"
"233";"15";"6";"-1";"0";"38";"-1";"-1";"0";"5.69964810317153E-309";"1371.5";"1524";"1219";"11";"0";"0";"-1";"118.322222222222";"0";"0";"0";"-1";"0";"08.12.2021"
"234";"15";"7";"-1";"0";"4";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"235";"15";"8";"-1";"0";"45";"-1";"-1";"0";"5.69964810317153E-309";"2286";"2438";"2134";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"236";"15";"9";"-1";"0";"46";"-1";"-1";"0";"5.69964810317153E-309";"2590.5";"2743";"2438";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"237";"15";"10";"-1";"0";"67";"-1";"-1";"0";"5.69964810317153E-309";"3048";"-1";"3048";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"238";"15";"11";"-1";"0";"47";"-1";"-1";"0";"5.69964810317153E-309";"4400";"4550";"4250";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"239";"15";"12";"-1";"0";"68";"-1";"-1";"0";"5.69964810317153E-309";"4725";"4900";"4550";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"240";"15";"13";"-1";"0";"69";"-1";"-1";"0";"5.69964810317153E-309";"5800";"5800";"-1";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"241";"15";"14";"-1";"0";"70";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"242";"15";"15";"-1";"0";"71";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"243";"16";"1";"0";"0";"39";"-1";"-1";"0";"5.69964810317153E-309";"189.71";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"244";"16";"2";"0";"0";"40";"-1";"-1";"0";"5.69964810317153E-309";"189.71";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"245";"16";"3";"255";"0";"41";"-1";"4";"11";"5.69964810317153E-309";"-1";"-1";"-1";"10";"0";"0";"24.05";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"246";"16";"4";"-1";"0";"41";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"247";"16";"5";"-1";"0";"42";"-1";"-1";"0";"5.69964810317153E-309";"2743";"3048";"2438";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"248";"16";"6";"-1";"0";"43";"-1";"-1";"0";"5.69964810317153E-309";"3950";"4250";"3650";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"249";"16";"7";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"4400";"4550";"4250";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"250";"16";"8";"-1";"0";"45";"-1";"-1";"0";"5.69964810317153E-309";"5950";"6100";"5800";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"251";"16";"9";"-1";"0";"46";"-1";"-1";"0";"5.69964810317153E-309";"6700";"-1";"6700";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"252";"16";"10";"-1";"0";"47";"-1";"-1";"0";"5.69964810317153E-309";"7600";"-1";"7600";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"253";"16";"11";"-1";"0";"68";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"254";"16";"12";"-1";"0";"69";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"255";"16";"13";"-1";"0";"70";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"256";"16";"14";"-1";"0";"71";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"257";"17";"1";"0";"0";"49";"-1";"-1";"0";"5.69964810317153E-309";"189.405";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"258";"17";"2";"0";"0";"50";"-1";"-1";"0";"5.69964810317153E-309";"189.405";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"259";"17";"3";"255";"0";"41";"-1";"4";"11";"5.69964810317153E-309";"-1";"-1";"-1";"10";"0";"0";"24.05";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"260";"17";"4";"-1";"0";"41";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"21";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"261";"17";"5";"-1";"0";"42";"-1";"-1";"0";"5.69964810317153E-309";"2743";"3048";"2438";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"262";"17";"6";"-1";"0";"43";"-1";"-1";"0";"5.69964810317153E-309";"3950";"4250";"3650";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"263";"17";"7";"-1";"0";"44";"-1";"-1";"0";"5.69964810317153E-309";"4400";"4550";"4250";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"264";"17";"8";"-1";"0";"45";"-1";"-1";"0";"5.69964810317153E-309";"5950";"6100";"5800";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"265";"17";"9";"-1";"0";"46";"-1";"-1";"0";"5.69964810317153E-309";"6700";"-1";"6700";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"266";"17";"10";"-1";"0";"47";"-1";"-1";"0";"5.69964810317153E-309";"7600";"-1";"7600";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"267";"17";"11";"-1";"0";"68";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"268";"17";"12";"-1";"0";"69";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"269";"17";"13";"-1";"0";"70";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"270";"17";"14";"-1";"0";"71";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"271";"18";"1";"0";"0";"39";"-1";"-1";"0";"5.69964810317153E-309";"189.71";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"272";"18";"2";"0";"0";"40";"-1";"-1";"0";"5.69964810317153E-309";"189.71";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"274";"18";"3";"240";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"366";"-1";"366";"6";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"0";"08.12.2021"
"275";"18";"4";"240";"0";"52";"-1";"4";"11";"5.69964810317153E-309";"-1";"-1";"-1";"10";"0";"0";"12.025";"113.177777777778";"0";"0";"0";"-1";"0";"08.12.2021"
"276";"18";"5";"-1";"0";"52";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"21";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"0";"08.12.2021"
"277";"18";"6";"-1";"0";"76";"-1";"-1";"0";"5.69964810317153E-309";"1829";"2134";"1524";"11";"0";"2";"-1";"123.466666666667";"0";"0";"0";"-1";"0";"08.12.2021"
"278";"18";"7";"-1";"0";"45";"-1";"-1";"0";"5.69964810317153E-309";"2590.5";"2743";"2438";"11";"0";"2";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"279";"18";"8";"-1";"0";"46";"-1";"-1";"0";"5.69964810317153E-309";"3048";"-1";"3048";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"280";"18";"9";"-1";"0";"47";"-1";"-1";"0";"5.69964810317153E-309";"4400";"4550";"4250";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"281";"18";"10";"-1";"0";"68";"-1";"-1";"0";"5.69964810317153E-309";"4725";"4900";"4550";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"282";"18";"11";"-1";"0";"69";"-1";"-1";"0";"5.69964810317153E-309";"5800";"5800";"-1";"11";"0";"0";"-1";"138.9";"0";"0";"0";"-1";"0";"08.12.2021"
"283";"18";"12";"-1";"0";"70";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"284";"18";"13";"-1";"0";"71";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"11";"0";"0";"-1";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"285";"19";"1";"0";"0";"49";"-1";"-1";"0";"5.69964810317153E-309";"189.405";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"286";"19";"2";"0";"0";"50";"-1";"-1";"0";"5.69964810317153E-309";"189.405";"-1";"-1";"11";"1";"0";"0";"-1";"0";"0";"0";"-1";"0";"08.12.2021"
"288";"19";"3";"240";"0";"-1";"-1";"-1";"0";"5.69964810317153E-309";"366";"-1";"366";"6";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"0";"08.12.2021"
"289";"19";"4";"240";"0";"52";"-1";"4";"11";"5.69964810317153E-309";"-1";"-1";"-1";"10";"0";"0";"12.025";"113.177777777778";"0";"0";"0";"-1";"0";"08.12.2021"
"290";"19";"5";"-1";"0";"52";"-1";"-1";"0";"5.69964810317153E-309";"-1";"-1";"-1";"21";"0";"0";"-1";"113.177777777778";"0";"0";"0";"-1";"0";"08.12.2021"
"291";"19";"6";"-1";"0";"76";"-1";"-1";"0";"5.69964810317153E-309";"1829";"2134";"1524";"11";"0";"2";"-1";"123.466666666667";"0";"0";"0";"-1";"0";"08.12.2021"
"292";"19";"7";"-1";"0";"45";"-1";"-1";"0";"5.69964810317153E-309";"2590.5";"2743";"2438";"11";"0";"2";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"293";"19";"8";"-1";"0";"46";"-1";"-1";"0";"5.69964810317153E-309";"3048";"-1";"3048";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
"294";"19";"9";"-1";"0";"47";"-1";"-1";"0";"5.69964810317153E-309";"4400";"4550";"4250";"11";"0";"0";"-1";"128.611111111111";"0";"0";"0";"-1";"0";"08.12.2021"
